Sudoku                                                                              Difficulty        HoDoKu   SE    Solution                                                                            Success   NbrOfGivens   TediousnessPercentage   MinNbrConcurrent   Last Digit   Killer Combination Singles   Hidden Single (Box)   Hidden Single (Line)   Hidden Single (Variant Region)   Killer Combinations   Naked Single   Variant Constraint   Innies / Outies   Innies / Outies (Mixed Region Types)   Hidden Pair   Naked Pair   Locked Candidate   Killer Combinations (Advanced)   Cage Split   Hidden Triple   Naked Triple   Innies / Outies (Advanced)   Killer Combination Locked Candidate   X-Wing   Short Forcing Chain (1-3 Cells)   Swordfish   Skyscraper   Two-String-Kite   Crane   Short Forcing Chain (4 Cells)   Y-Wing   Finned/Sashimi X-Wing   XYZ-Wing   Hidden Quadruple   Naked Quadruple   Empty Rectangle   W-Wing   Unique Rectangle Type 1   Unique Rectangle Type 2   Unique Rectangle Type 3   Unique Rectangle Type 4   Unique Rectangle Type 5   Finned/Sashimi Swordfish   Jellyfish   BUG (Binary Universal Grave)   Simple Coloring   X-Chain   Grouped X-Chain   4-Y-Wing (WXYZ-Wing)   Finned/Sashimi Jellyfish   Short Forcing Chain (5 Cells)   5-Y-Wing   3D Medusa   XY-Chain   6-Y-Wing   Alternating Inference Chain (AIC)   Grouped Alternating Inference Chain (AIC)   7-Y-Wing   8-Y-Wing   9-Y-Wing   Nishio Forcing Chain   Nishio Forcing Net   Cell/Region Forcing Chain   Cell/Region Forcing Net   Trial and Error   CountBasic   CountSimple   CountAdvanced   CountMoreAdvanced   CountHard   CountBrutal   DifferentBasic   DifferentSimple   DifferentAdvanced   DifferentMoreAdvanced   DifferentHard   DifferentBrutal   DifferentOverall   
001230070000950631005600820450700100092001085810003900000845010080100293007000000   Moderately Easy   330      1.2   641238579278954631935617824453789162792461385816523947329845716584176293167392458   1         36            11.1                    4                  20           0                            25                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
000608700040000310000200096000006874090080052078104000700450630200010000100000009   Moderately Easy   396      1.2   913648725642975318857231496321596874496783152578124963789452631264319587135867249   1         30            11.8                    1                  19           0                            32                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 51           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
001000800854021097067000000002954003030070400000308605783002000046005000900000076   Moderately Easy   354      1.2   391547862854621397267839541612954783538276419479318625783162954146795238925483176   1         33            12.5                    4                  21           0                            27                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 48           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
204000791070510030081079065000301070600720509020460080000002000108650300502003000   Moderately Easy   330      1.2   254836791976514238381279465845391672613728549729465183437182956198657324562943817   1         36            11.1                    2                  20           0                            25                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
800049002005000064400023078582316000694287500103490080750004800300800710008730600   Moderately Easy   270      1.2   817649352235178964469523178582316497694287531173495286751964823346852719928731645   1         42            12.8                    1                  20           0                            19                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 39           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
625040008980607010400000203000004300300065407200009000000510090170096000000800002   Moderately Easy   380      1.2   625341978983627514417958263756184329391265487248739651834512796172496835569873142   1         31            12.0                    1                  20           0                            30                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 50           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
007000001206701030300000000060083500430050718050900200000270006100400050070800300   Moderately Easy   390      1.2   597364821286791435314528679762183594439652718851947263943275186128436957675819342   1         30            11.8                    2                  20           0                            31                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 51           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
064850000000700001000904600308400060006200870021086009040000017903675004870109050   Moderately Easy   330      1.2   164852793289763541537914628358497162496231875721586439645328917913675284872149356   1         36            11.1                    1                  20           0                            25                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
000209000103650009098001006072930050419025000060700200240000980500000702981502003   Moderately Easy   314      1.2   654289371123657849798341526872936154419825637365714298247163985536498712981572463   1         37            11.4                    1                  21           0                            23                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 44           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
020040000149038620503006000000002040475000002000000013700800406810500000954020000   Moderately Easy   386      1.5   627145398149738625583296174361952847475381962298467513732819456816574239954623781   1         31            10.0                    5                  19           0                            30                    1                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 50           0             0               0                   0           0             3                0                 0                   0                       0               0                 3                  
080020090691800047002000053703009000200300709000070400806143070507062300009007604   Moderately Easy   330      1.2   385724196691835247472691853763419582214358769958276431826143975547962318139587624   1         36            11.1                    2                  20           0                            25                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
020030000000000179801570600510380000903004820000100000090805000000920040350407060   Moderately Easy   380      1.2   729631485635248179841579632514382796963754821278196354497865213186923547352417968   1         31            12.0                    4                  20           0                            30                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 50           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
020800010000054790049100230070540000000017902900600073400061300100438027736920104   Moderately Easy   290      1.2   527893416361254798849176235273549861658317942914682573482761359195438627736925184   1         40            12.2                    3                  20           0                            21                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 41           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
700380014320405070009160000000524000000000006010600890003000100006031409080709060   Moderately Easy   364      1.2   765382914321495678849167523698524731537918246412673895953246187276831459184759362   1         32            12.2                    3                  21           0                            28                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 49           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
094000001083000602600030094910040200300809000047020560038010000520000403100360005   Moderately Easy   350      1.2   294675381783491652651238794915746238362859147847123569438512976526987413179364825   1         34            12.8                    1                  20           0                            27                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 47           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
038002006210004000407008900000090063100640008000800019396450100082019000741006300   Moderately Easy   324      1.2   938172546215964837467538921854791263129643758673825419396457182582319674741286395   1         36            11.1                    1                  21           0                            24                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
480030752006000090130502480304600078000081040000040010900028107203905000840760005   Moderately Easy   304      1.2   489136752526874391137592486314659278752381649698247513965428137273915864841763925   1         38            11.6                    2                  21           0                            22                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 43           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
093005008005386097048219603509123084037690020082007906870951002020834005000002809   Moderately Easy   204      1.2   693475218215386497748219653569123784437698521182547936874951362926834175351762849   1         48            12.1                    1                  21           0                            12                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 33           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
305009647070350108080710350040030510006240090003905400408197230537482960000503800   Moderately Easy   224      1.2   315829647974356128682714359749638512856241793123975486468197235537482961291563874   1         46            11.4                    1                  21           0                            14                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 35           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
000054780578392401130700902460010325350267814001405670705601230040570000603008000   Moderately Easy   210      1.2   926154783578392461134786952467819325359267814281435679795641238842573196613928547   1         48            12.1                    1                  20           0                            13                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 33           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
051307094040000020027900800000261008170580062008090001000409186600032009080600203   Moderately Easy   304      1.2   851327694946158327327946815495261738173584962268793451532479186614832579789615243   1         38            11.6                    4                  21           0                            22                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 43           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
901305000420710090000000806000004000510602400003100002804006300300000609007040200   Moderately Easy   396      1.2   981365724426718593735429816279534168518692437643187952894256371352871649167943285   1         30            11.8                    2                  19           0                            32                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 51           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
312865047600007003470910068040100650001008304203694081026389400597200806834750100   Moderately Easy   184      1.2   312865947689427513475913268748132659961578324253694781126389475597241836834756192   1         50            12.9                    1                  21           0                            10                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 31           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
195300470000040090703006000000007502000453000008020031581004900030000020000568300   Moderately Easy   370      1.5   195382476826745193743196258369817542217453689458629731581234967634971825972568314   1         32            6.1                     11                 20           0                            28                    1                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 49           0             0               0                   0           0             3                0                 0                   0                       0               0                 3                  
900500020056008000010092080000070590840009100090201800080130047400027618700006309   Moderately Easy   330      1.2   978513426256748931314692785162874593847359162593261874689135247435927618721486359   1         36            11.1                    3                  20           0                            25                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 45           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
060831000451209700983700000720380419006007850049125060000502100312098076574603000   Moderately Easy   224      1.2   267831945451269783983754621725386419136947852849125367698572134312498576574613298   1         46            11.4                    1                  21           0                            14                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 35           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
491006075780005304600078910000001080560207000010600203000000120850002000109000048   Moderately Easy   334      1.5   491326875782915364635478912243591687568237491917684253374859126856142739129763548   1         35            8.7                     5                  21           0                            24                    1                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 46           0             0               0                   0           0             3                0                 0                   0                       0               0                 3                  
902000350104852069000930201701285090000397016500046802005600927000470600376020140   Moderately Easy   240      1.2   982761354134852769657934281761285493428397516593146872845613927219478635376529148   1         45            11.1                    1                  20           0                            16                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 36           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
039521768070004190201006504904817025823405007015239086000640000000900603050070200   Moderately Easy   234      1.2   439521768576384192281796534964817325823465917715239486397642851142958673658173249   1         45            11.1                    1                  21           0                            15                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 36           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
000020000129500000507603009400190000000800100050007020040301000700008095000905461   Moderately Easy   396      1.2   364729518129584637587613249472196853693852174851437926945361782716248395238975461   1         30            11.8                    1                  19           0                            32                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 51           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
000000900941000000203000057800596002005800001306200540609000120000057080400000076   Moderately Easy   380      1.2   587362914941785263263914857814596732725843691396271548679438125132657489458129376   1         31            12.0                    3                  20           0                            30                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 50           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
007930250004710003200854010030001580005009030608070000009108342000400100801307905   Moderately Easy   316      1.2   187936254564712893293854716932641587475289631618573429759168342326495178841327965   1         38            11.6                    4                  19           0                            24                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 43           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
800100007102786394600423500038947605006238709407060800000000008001000002000805030   Moderately Easy   294      1.2   843159267152786394679423581238947615516238749497561823965312478381674952724895136   1         39            11.9                    1                  21           0                            21                    0                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 42           0             0               0                   0           0             2                0                 0                   0                       0               0                 2                  
100045090049000800200061004000010000000006900007093165800002051721000408650004000   Moderately Easy   376      1.5   176845293549327816238961574962518347315476982487293165894732651721659438653184729   1         32            10.2                    4                  19           0                            28                    2                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 49           0             0               0                   0           0             3                0                 0                   0                       0               0                 3                  
