Sudoku                                                                              Difficulty   HoDoKu   SE    Solution                                                                            Success   NbrOfGivens   TediousnessPercentage   MinNbrConcurrent   Last Digit   Killer Combination Singles   Hidden Single (Box)   Hidden Single (Line)   Hidden Single (Variant Region)   Killer Combinations   Naked Single   Variant Constraint   Innies / Outies   Innies / Outies (Mixed Region Types)   Hidden Pair   Naked Pair   Locked Candidate   Killer Combinations (Advanced)   Cage Split   Hidden Triple   Naked Triple   Innies / Outies (Advanced)   Killer Combination Locked Candidate   X-Wing   Short Forcing Chain (1-3 Cells)   Swordfish   Skyscraper   Two-String-Kite   Crane   Short Forcing Chain (4 Cells)   Y-Wing   Finned/Sashimi X-Wing   XYZ-Wing   Hidden Quadruple   Naked Quadruple   Empty Rectangle   W-Wing   Unique Rectangle Type 1   Unique Rectangle Type 2   Unique Rectangle Type 3   Unique Rectangle Type 4   Unique Rectangle Type 5   Finned/Sashimi Swordfish   Jellyfish   BUG (Binary Universal Grave)   Simple Coloring   X-Chain   Grouped X-Chain   4-Y-Wing (WXYZ-Wing)   Finned/Sashimi Jellyfish   Short Forcing Chain (5 Cells)   5-Y-Wing   3D Medusa   XY-Chain   6-Y-Wing   Alternating Inference Chain (AIC)   Grouped Alternating Inference Chain (AIC)   7-Y-Wing   8-Y-Wing   9-Y-Wing   Nishio Forcing Chain   Nishio Forcing Net   Cell/Region Forcing Chain   Cell/Region Forcing Net   Trial and Error   CountBasic   CountSimple   CountAdvanced   CountMoreAdvanced   CountHard   CountBrutal   DifferentBasic   DifferentSimple   DifferentAdvanced   DifferentMoreAdvanced   DifferentHard   DifferentBrutal   DifferentOverall   
000070500800009106015002000040000000002801970000704030968005700000000000700010060   Vicious      810      4.0   296173548873549126415682397347296851652831974189754632968425713521367489734918265   1         26            38.2                    1                  20           0                            27                    7                      0                                0                     1              0                    0                 0                                      1             0            1                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           2             2               0                   0           0             4                2                 1                   0                       0               0                 7                  
000000793000007002006002400010008000600090050005200064002400000300806900508000000   Vicious      710      4.0   241685793859347612736912485417568239623194857985273164162439578374856921598721346   1         25            28.6                    1                  20           0                            34                    2                      0                                0                     0              0                    0                 0                                      2             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           2             1               0                   0           0             3                1                 1                   0                       0               0                 5                  
600000007800009010129000805500600000000070200038000000450860000000507001000030000   Vicious      854      4.0   645318927873259614129746835517682349964173258238495176452861793396527481781934562   1         24            33.3                    1                  21           0                            22                    5                      0                                0                     9              0                    0                 0                                      1             1            3                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           5             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
038000070400020000000060510070000000000037060001004009700003045020000008580000000   Vicious      810      4.0   638451972415729386297368514876192453942537861351684729769813245124975638583246197   1         23            37.9                    1                  20           0                            30                    3                      0                                0                     5              0                    0                 0                                      1             0            3                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           4             1               0                   0           0             4                2                 1                   0                       0               0                 7                  
009500000000080200083002106305004000000000600000005810020100000500006000006000074   Vicious      840      4.0   269531487451687239783492156315864792872319645694725813927143568548976321136258974   1         23            29.3                    1                  20           0                            34                    3                      0                                0                     1              0                    0                 0                                      0             1            1                  0                                0            0               0              0                            0                                     1        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           2             2               0                   0           0             4                2                 2                   0                       0               0                 8                  
000823000085007000000000004070000500032908607800000009900200070000009010000036405   Vicious      1156     4.0   496823751385147962721695384179364528532918647864572139943251876657489213218736495   1         26            45.5                    1                  19           0                            31                    2                      0                                0                     3              0                    0                 0                                      1             2            6                  0                                0            1               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           10            1               0                   0           0             4                4                 1                   0                       0               0                 9                  
010000406080000050006045020230000700000708010600000000040109080009000200000070004   Vicious      976      4.0   512897436483216957796345821238451769954768312671932548347129685169584273825673194   1         24            45.6                    1                  19           0                            29                    6                      0                                0                     3              0                    0                 0                                      4             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           6             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
060000052000700000913000000001407280009200100050003070000000000800560009005970000   Vicious      926      4.0   764139852582746391913825746631497285479258163258613974196384527827561439345972618   1         25            41.1                    1                  19           0                            27                    9                      0                                0                     1              0                    0                 0                                      2             1            3                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           6             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
000006090560090201002007050405000710000000040801000002600020000000100470004000005   Vicious      1074     4.1   143256897567894231982317654435962718726581349891743562679425183258139476314678925   1         25            33.9                    1                  21           0                            32                    2                      0                                0                     1              0                    0                 0                                      0             0            2                  0                                0            1               0              0                            0                                     1        0                                 0           0            2                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           3             3               0                   0           0             4                2                 2                   0                       0               0                 8                  
000000800060000410090360000009010340300780002500000900940075060700400000000000200   Vicious      1244     4.0   275194836863257419491368725689512347314789652527643981942875163736421598158936274   1         25            42.9                    1                  21           0                            27                    5                      0                                0                     3              0                    0                 0                                      3             0            2                  0                                0            1               0              0                            0                                     1        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           6             3               0                   0           0             4                3                 2                   0                       0               0                 9                  
000004003000000905009080000005000100060103000000200509007090000208001300500800042   Vicious      1042     4.0   752914683486327915319685427825769134964153278173248569637492851248571396591836742   1         24            38.6                    1                  18           0                            36                    3                      0                                0                     0              0                    0                 0                                      2             1            3                  0                                0            1               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           7             1               0                   0           0             3                4                 1                   0                       0               0                 8                  
060510000000300800820070000001000000000000580000080609097030006300004070054000200   Vicious      906      4.0   463518792179362854825479361781956423936241587542783619297835146318624975654197238   1         24            38.6                    1                  19           0                            32                    3                      0                                0                     3              0                    0                 0                                      3             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           5             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
070010300300060050600008109040000600107005004960030010000000000000893000034020000   Vicious      1004     4.0   479512386381967452652348179843179625127685934965234718798451263216893547534726891   1         26            36.4                    1                  21           0                            24                    7                      0                                0                     3              0                    0                 0                                      3             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           5             2               0                   0           0             4                3                 1                   0                       0               0                 8                  
007009020060400009005000030020010350100080000000250040090000700000040008000300000   Vicious      1100     4.0   847139625362475189915826437428917356153684972679253841294568713536741298781392564   1         22            37.3                    1                  20           0                            33                    4                      0                                0                     2              0                    0                 0                                      4             2            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 59           8             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
300061000005900800020070300010050000900000460060000010070400620000000000008200009   Vicious      966      4.0   397861542645932871821574396714659238983127465562348917179485623256793184438216759   1         23            41.4                    1                  19           0                            31                    5                      0                                0                     3              0                    0                 0                                      3             1            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           6             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
057004000000102004040690100908000000000700003000500790030005000801000029000020000   Vicious      720      4.0   157384962689152374243697158978236415516749283324518796732965841861473529495821637   1         24            24.6                    1                  20           0                            31                    6                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     1        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           0             2               0                   0           0             3                0                 2                   0                       0               0                 5                  
008200009700000020004300000400000000000090000150003947000000365000006070300784002   Vicious      652      4.0   638241759791658423524379681479165238283497516156823947847912365912536874365784192   1         25            25.0                    1                  18           0                            33                    5                      0                                0                     0              0                    0                 0                                      1             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           1             1               0                   0           0             3                1                 1                   0                       0               0                 5                  
009070000000000293000000504000003080300800400500021009087000065000700000904600800   Vicious      790      4.0   459372618876154293213986574742593186391867452568421739187249365625738941934615827   1         25            33.9                    1                  20           0                            28                    5                      0                                0                     3              0                    0                 0                                      2             0            0                  0                                0            0               1              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           3             1               0                   0           0             4                2                 1                   0                       0               0                 7                  
000750006900006000700900000381000000090000810007003020020340090600500100100009005   Vicious      886      4.0   213754986958136472746928351381295764592467813467813529825341697639572148174689235   1         26            40.0                    1                  19           0                            29                    5                      0                                0                     2              0                    0                 0                                      2             0            1                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           3             2               0                   0           0             4                2                 1                   0                       0               0                 7                  
820050007000009100000030002065040000700000054080027000070000801006000000240090006   Vicious      806      4.0   829156437437289165651734982165943728792618354384527619573462891916875243248391576   1         25            41.1                    1                  19           0                            28                    8                      0                                0                     1              0                    0                 0                                      1             1            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           4             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
200106007000000065000050300730029010900700000010000004590080000003072000000001040   Vicious      800      4.0   285136497379248165461957382734829516956714238812365974597483621143672859628591743   1         25            37.5                    1                  20           0                            27                    6                      0                                0                     3              0                    0                 0                                      1             1            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           4             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
600200105000500000000000470073900000080000000210060009008041700005009600000005040   Vicious      624      4.0   637284195149537826852196473573918264986452317214763589398641752425879631761325948   1         24            26.3                    2                  21           0                            29                    7                      0                                0                     0              0                    0                 0                                      0             0            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           1             1               0                   0           0             3                1                 1                   0                       0               0                 5                  
000057000003000050000800901005009700000010000970400600090001400200030080000508003   Vicious      710      4.0   189657342743192856562843971625389714834716529971425638398271465256934187417568293   1         24            29.8                    1                  20           0                            33                    4                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           0             2               0                   0           0             3                0                 1                   0                       0               0                 4                  
009000008007510000060008200000080960501700000200050000000201004000003600670400800   Vicious      780      4.0   349627518827519346165348297734182965591736482286954173958261734412873659673495821   1         25            33.9                    1                  20           0                            31                    4                      0                                0                     1              0                    0                 0                                      0             1            3                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           4             1               0                   0           0             4                2                 1                   0                       0               0                 7                  
010000560005302000007000000000000008009004037800200900320800600000040000080500000   Vicious      850      4.0   218479563945362781637158429462937158159684237873215946324891675596743812781526394   1         22            40.7                    1                  20           0                            28                    9                      0                                0                     2              0                    0                 0                                      2             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 59           4             1               0                   0           0             4                3                 1                   0                       0               0                 8                  
000509300100080500090020000032890010000410008600000400007000003000200080080075020   Vicious      754      4.0   824569371176384592593127846432896715759413268618752439267948153945231687381675924   1         26            25.5                    1                  21           0                            29                    4                      0                                0                     1              0                    0                 0                                      1             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           1             2               0                   0           0             4                1                 1                   0                       0               0                 6                  
900800004072000100010000090300609040000000700008004003040060071003700000000040800   Vicious      810      4.0   935817624472936185816452397321679548694583712758124963549368271283791456167245839   1         24            43.9                    1                  20           0                            31                    5                      0                                0                     1              0                    0                 0                                      0             0            2                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           2             2               0                   0           0             4                1                 1                   0                       0               0                 6                  
000000680004039000950080004000000030008640070300050200600000040002400007000027000   Vicious      960      4.0   123574689864239751957186324715892436298643175346751298679315842532468917481927563   1         24            35.1                    1                  20           0                            32                    4                      0                                0                     1              0                    0                 0                                      2             0            2                  0                                0            0               0              0                            0                                     1        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           4             2               0                   0           0             4                2                 2                   0                       0               0                 8                  
079000008004008702000501400405007600600205030000000000001904000000036001000000050   Vicious      694      4.0   179423568354698712286571493415387629698245137723169845831954276542736981967812354   1         25            25.0                    2                  21           0                            33                    2                      0                                0                     0              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           2            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           0             2               0                   0           0             3                0                 1                   0                       0               0                 4                  
030008700000000200804010003490007020080020000000050600300069000000002800270103500   Vicious      754      4.0   135298764967435218824716953493687125586921347712354689351869472649572831278143596   1         26            36.4                    1                  21           0                            26                    6                      0                                0                     2              0                    0                 0                                      2             1            0                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           3             1               0                   0           0             4                2                 1                   0                       0               0                 7                  
040002180050040900000000030100300820069080000300056007007400000000005000600800003   Vicious      684      4.0   746932185853741962291568734175394826469287351328156497587423619934615278612879543   1         25            33.9                    1                  21           0                            28                    4                      0                                0                     3              0                    0                 0                                      1             0            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           2             1               0                   0           0             4                2                 1                   0                       0               0                 7                  
000810000700009000006000000070600300000020000480000001038100070500430019100590800   Vicious      1224     4.1   394816752725349168816275943271684395653921487489753621938162574567438219142597836   1         25            50.0                    1                  21           0                            30                    4                      0                                0                     1              0                    0                 0                                      5             4            1                  0                                0            0               0              0                            0                                     0        0                                 0           0            1                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           10            1               0                   0           0             4                3                 1                   0                       0               0                 8                  
000000015000407000538000407010070020000900000043080000000860700400009100070300080   Vicious      940      4.0   794638215162457893538192467816574329257913648943286571329861754485729136671345982   1         25            42.9                    1                  20           0                            31                    1                      0                                0                     4              0                    0                 0                                      0             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           3            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           2             3               0                   0           0             4                2                 1                   0                       0               0                 7                  
600000010008090025030000800040000107060400090059000008000703000300001482001008000   Vicious      1186     4.0   624875319718394625935126874243589167867412593159637248482763951376951482591248736   1         26            41.8                    1                  19           0                            29                    6                      0                                0                     1              0                    0                 0                                      3             0            3                  0                                0            0               0              0                            0                                     0        0                                 0           3            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           6             3               0                   0           0             4                2                 1                   0                       0               0                 7                  
