Sudoku                                                                              Difficulty   HoDoKu   SE    Solution                                                                            Success   NbrOfGivens   TediousnessPercentage   MinNbrConcurrent   Last Digit   Killer Combination Singles   Hidden Single (Box)   Hidden Single (Line)   Hidden Single (Variant Region)   Killer Combinations   Naked Single   Variant Constraint   Innies / Outies   Innies / Outies (Mixed Region Types)   Hidden Pair   Naked Pair   Locked Candidate   Killer Combinations (Advanced)   Cage Split   Hidden Triple   Naked Triple   Innies / Outies (Advanced)   Killer Combination Locked Candidate   X-Wing   Short Forcing Chain (1-3 Cells)   Swordfish   Skyscraper   Two-String-Kite   Crane   Short Forcing Chain (4 Cells)   Y-Wing   Finned/Sashimi X-Wing   XYZ-Wing   Hidden Quadruple   Naked Quadruple   Empty Rectangle   W-Wing   Unique Rectangle Type 1   Unique Rectangle Type 2   Unique Rectangle Type 3   Unique Rectangle Type 4   Unique Rectangle Type 5   Finned/Sashimi Swordfish   Jellyfish   BUG (Binary Universal Grave)   Simple Coloring   X-Chain   Grouped X-Chain   4-Y-Wing (WXYZ-Wing)   Finned/Sashimi Jellyfish   Short Forcing Chain (5 Cells)   5-Y-Wing   3D Medusa   XY-Chain   6-Y-Wing   Alternating Inference Chain (AIC)   Grouped Alternating Inference Chain (AIC)   7-Y-Wing   8-Y-Wing   9-Y-Wing   Nishio Forcing Chain   Nishio Forcing Net   Cell/Region Forcing Chain   Cell/Region Forcing Net   Trial and Error   CountBasic   CountSimple   CountAdvanced   CountMoreAdvanced   CountHard   CountBrutal   DifferentBasic   DifferentSimple   DifferentAdvanced   DifferentMoreAdvanced   DifferentHard   DifferentBrutal   DifferentOverall   
380007020001000008900020000009608437006000080000000900500700004004050003000900150   Hell         2570     7.1   385147629421396578967825341259618437136479285748532916512763894894251763673984152   1         26            43.6                    1                  20           0                            26                    7                      0                                0                     2              0                    0                 0                                      0             0            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       1          0                  0                 0                 1        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          5           0          0          1                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           2             1               2                   0           6             4                1                 1                   2                       0               2                 10                 
805003700000095000000600090000000050008706200230000801000037020003450000100000000   Hell         1150     6.5   895123764467895312312674598741382659958716243236549871584937126623451987179268435   1         24            35.1                    1                  20           0                            32                    4                      0                                0                     1              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       1          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 1         0                 0                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           0             0               1                   1           1             4                0                 0                   1                       1               1                 7                  
000107500000800000065000040300200001040000000100000978000000760091000030500408000   Hell         890      6.6   239147586714856392865392147386279451947581623152634978428913765691725834573468219   1         23            31.0                    2                  20           0                            31                    4                      0                                0                     3              0                    0                 0                                      0             2            1                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           3             0               0                   0           1             4                2                 0                   0                       0               1                 7                  
609080010080000900000700020002008005700003080034005000090020450005000003000030800   Hell         1600     6.5   679382514281456937543791628912678345756943281834215769398127456425869173167534892   1         25            42.9                    1                  20           0                            33                    3                      0                                0                     0              0                    0                 0                                      2             1            3                  0                                0            0               0              0                            0                                     1        0                                 0           0            0                 0       0                               1        0                       0          0                  0                 0                 1        0                         0                         1                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           6             1               3                   0           1             3                3                 1                   3                       0               1                 11                 
300027004024000010005900000000005030700048009030002140800000200000000071000000503   Hell         2904     7.1   386127954924856317175934862492615738751348629638792145843571296569283471217469583   1         25            58.9                    1                  21           0                            31                    2                      0                                0                     2              0                    0                 0                                      0             2            5                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               2        0                       1          0                  0                 0                 0        1                         0                         0                         0                         0                         1                          0           0                              0                 0         0                 0                      0                          0                               0          4           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           7             0               4                   1           5             4                2                 0                   3                       1               2                 12                 
000300000108094070000800024700903000002000030340006709500000400006050000090700001   Hell         2986     7.4   459372816128694573673815924765983142982147635341526789517239468836451297294768351   1         26            67.3                    1                  19           0                            32                    2                      0                                0                     2              0                    0                 0                                      4             4            5                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       2          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 1                      0                          0                               0          0           0          0          4                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           13            0               2                   1           4             4                3                 0                   1                       1               1                 10                 
720003040000100000601940080800000060000061859000000100000005000004280005060417000   Hell         1914     6.7   728653941439178526651942783817539462243761859596824137182395674974286315365417298   1         27            55.6                    1                  21           0                            31                    0                      0                                0                     2              0                    0                 0                                      5             0            4                  0                                0            0               0              0                            0                                     0        0                                 0           1            1                 0       0                               0        0                       0          0                  0                 0                 1        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          2           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 54           9             2               1                   0           2             3                2                 2                   1                       0               1                 9                  
801070006000060390000940007000000200358000000900600005540003180003010000000400700   Hell         2744     6.5   891372546274865391635941827467539218358124679912687435546793182783216954129458763   1         26            58.2                    1                  21           0                            26                    5                      0                                0                     3              0                    0                 0                                      3             2            4                  0                                0            0               0              0                            0                                     1        0                                 0           1            0                 0       0                               1        1                       0          0                  0                 0                 3        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          3           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           9             2               5                   0           3             4                3                 2                   3                       0               1                 13                 
007006300400003025051200007604000700009300002070500000000407000005090000010020000   Hell         1454     6.6   827156349496783125351249867634912758589374612172568934268437591745691283913825476   1         25            39.3                    1                  21           0                            30                    4                      0                                0                     1              0                    0                 0                                      1             0            4                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         1                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          2           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           5             1               1                   0           2             4                2                 1                   1                       0               1                 9                  
070300008000000703090105000000902080420007600700000409100050000005206000062090000   Hell         3472     7.3   274369158516428793893175246631942587429587631758631429147853962985216374362794815   1         26            60.0                    1                  18           0                            33                    2                      0                                0                     2              0                    0                 0                                      2             3            5                  0                                0            0               0              0                            0                                     1        0                                 0           0            0                 0       0                               0        0                       1          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          2           3          0          3                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           10            1               1                   0           8             4                3                 1                   1                       0               3                 12                 
070002804600001200080900000400000090700000000000205300500630000907500008010000000   Hell         1034     7.0   179352864634781259285946713463178592752493186891265347548637921927514638316829475   1         23            39.7                    1                  21           0                            29                    6                      0                                0                     2              0                    0                 0                                      0             0            1                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 1                 1        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           1             0               2                   0           1             4                1                 0                   2                       0               1                 8                  
509004007106000000700001280000080104600003720070000000000500600053060000000007000   Hell         2620     7.2   589624317126378459734951286295786134648193725371245968817539642953462871462817593   1         24            52.6                    1                  20           0                            30                    5                      0                                0                     2              0                    0                 0                                      3             1            3                  0                                0            0               0              0                            0                                     1        0                                 0           2            2                 0       0                               0        0                       0          0                  0                 0                 1        0                         0                         0                         1                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           2          0          1                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           7             5               2                   0           3             4                3                 3                   2                       0               2                 14                 
408000000009006000020700580005000104960000070000503020001000003002105006090002000   Hell         840      6.2   458321967719856342326749581285967134963214875147583629671498253832175496594632718   1         25            32.1                    1                  20           0                            31                    4                      0                                0                     1              0                    0                 0                                      0             0            2                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               1          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           2             0               0                   0           1             4                1                 0                   0                       0               1                 6                  
040000530002000001500070000000000060003600010209000045020300800000914300037008000   Hell         2436     7.1   746182539382596471591473682815749263473625918269831745124357896658914327937268154   1         25            53.6                    1                  19           0                            32                    5                      0                                0                     0              0                    0                 0                                      4             2            5                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               1        0                       0          0                  0                 0                 0        0                         1                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           1          0          2                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           11            0               2                   0           4             3                3                 0                   2                       0               3                 11                 
009100000020005079003000008105308400090007620000000000000000000000793000000002065   Hell         1522     7.0   789134256421685379653279148165328497398547621274961583912856734546793812837412965   1         23            39.7                    1                  18           0                            33                    5                      0                                0                     2              0                    0                 0                                      3             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               2        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           3             0               2                   0           2             4                1                 0                   1                       0               2                 8                  
871030000000001008032000006040000083000094270000800000009070040000000901008050000   Hell         1680     6.8   871639524694521738532748196945217683186394275723865419359176842267483951418952367   1         24            50.9                    1                  20           0                            29                    5                      0                                0                     3              0                    0                 0                                      0             1            4                  0                                0            0               0              0                            0                                     0        0                                 0           0            1                 0       0                               0        0                       0          1                  0                 0                 1        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           5             1               2                   0           2             4                2                 1                   2                       0               2                 11                 
759020000040030600000900010000060002370000000020850030900000000006002804000001700   Hell         1440     7.4   759126348241738659863945217198463572375219486624857931937684125516372894482591763   1         24            42.1                    1                  20           0                            31                    6                      0                                0                     0              0                    0                 0                                      4             0            0                  0                                0            0               0              0                            0                                     2        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 1        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          1                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           4             2               1                   0           1             3                1                 1                   1                       0               1                 7                  
800054000901000050005060007000080000008645700700000009060200090000000003500070020   Hell         1040     7.1   876954312921837654345162987613789245298645731754321869467213598182596473539478126   1         24            38.6                    1                  20           0                            26                    9                      0                                0                     2              0                    0                 0                                      0             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            1                 0       0                               1        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          1                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           0             1               1                   0           1             4                0                 1                   1                       0               1                 7                  
627000900000002000004007008000000007050900000000078160800003020206000010003801700   Hell         3030     7.0   627185934985342671314697258169234587758916342432578169891763425276459813543821796   1         25            53.6                    1                  20           0                            30                    6                      0                                0                     0              0                    0                 0                                      2             0            5                  0                                0            0               0              0                            0                                     0        0                                 0           1            1                 0       0                               0        2                       1          0                  0                 1                 0        0                         0                         0                         0                         0                         1                          0           0                              0                 0         0                 0                      1                          0                               0          0           0          0          3                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           7             2               4                   2           3             3                2                 2                   3                       2               1                 13                 
050003000300000009000704800507200006009000000000940000401000700900072310600010020   Hell         1644     7.1   758193642314826579296754831537281496149365287862947153421539768985672314673418925   1         25            37.5                    1                  21           0                            29                    4                      0                                0                     2              0                    0                 0                                      0             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        1                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          3                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           2             1               1                   0           3             4                2                 1                   1                       0               1                 9                  
400000005000060200080500070500000307670300001010400000050008000000006950090002010   Hell         1186     7.1   469273185735861249281594673548619327672385491913427568156948732827136954394752816   1         24            35.1                    1                  19           0                            29                    8                      0                                0                     1              0                    0                 0                                      1             0            2                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          2                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           3             0               0                   0           2             4                2                 0                   0                       0               1                 7                  
008000030700000004050078200030005020006090708900201000001023000000040093000809000   Hell         1596     6.6   648912537729536184153478269834765921216394758975281346491623875582147693367859412   1         26            32.7                    2                  19           0                            33                    2                      0                                0                     1              0                    0                 0                                      3             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           0            2                 0       0                               1        0                       0          0                  0                 1                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           5             2               2                   0           1             4                3                 1                   2                       0               1                 11                 
000040007030009004005760000000072050600000073240800090000500030004000100060010000   Hell         1410     6.6   182345967736129584495768312319672458658491273247853691921584736874936125563217849   1         24            35.1                    1                  20           0                            36                    1                      0                                0                     0              0                    0                 0                                      0             0            5                  0                                0            0               0              0                            0                                     0        0                                 0           0            1                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 1                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           5             1               0                   1           1             3                1                 1                   0                       1               1                 7                  
500409001070300040960008000000002500007004200000910070001003000300000002600591000   Hell         1054     7.3   523479681178326945964158327419782563857634219236915478791243856345867192682591734   1         26            32.7                    1                  21           0                            28                    5                      0                                0                     1              0                    0                 0                                      1             0            0                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           0          0          2                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           1             0               0                   0           2             4                1                 0                   0                       0               1                 6                  
007908003100000000008000060023000700000200014005000200900087000030051407000090000   Hell         1236     7.0   267918543194563872358724961623149758789235614415876239946387125832651497571492386   1         24            38.6                    1                  19           0                            28                    8                      0                                0                     2              0                    0                 0                                      1             1            1                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               1        0                       1          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           3             0               2                   0           1             4                3                 0                   2                       0               1                 10                 
000020710700004300000000005380042000070608000090730000010005267600000103400000090   Hell         2494     7.2   548329716762514389931876425385942671174658932296731854813495267659287143427163598   1         27            51.9                    1                  21           0                            23                    3                      0                                0                     7              0                    0                 0                                      1             2            2                  0                                0            0               0              0                            0                                     0        0                                 0           1            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         1                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          3           3          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 54           5             1               1                   0           6             4                3                 1                   1                       0               2                 11                 
000000105008300060001005830013000000207000000640070000000710006000900040050082390   Hell         2690     7.3   436897125578321469921465837813549672297136584645278913389714256162953748754682391   1         26            52.7                    1                  20           0                            28                    6                      0                                0                     1              0                    0                 0                                      3             1            4                  0                                0            0               0              0                            0                                     0        0                                 0           0            1                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           2          0          4                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           8             1               0                   0           6             4                3                 1                   0                       0               2                 10                 
000090400000003007005080000060900500000004030000021000500300021401000700870006000   Hell         864      7.0   732195486918463257645782319164938572259674138387521694596347821421859763873216945   1         23            36.2                    1                  21           0                            29                    4                      0                                0                     4              0                    0                 0                                      0             0            3                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       0          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          0           1          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           3             0               0                   0           1             4                1                 0                   0                       0               1                 6                  
010000000300804050000070008920000607000050020000600009090300060000005080071400000   Hell         1076     6.7   812539476367814952459276138925183647146957823783642519598321764634795281271468395   1         23            37.9                    1                  19           0                            29                    6                      0                                0                     4              0                    0                 0                                      1             0            2                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        0                       1          0                  0                 0                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          1           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 58           3             0               1                   0           1             4                2                 0                   1                       0               1                 8                  
000000004435070800020000090500300409300510000000009300000261705000040080060000000   Hell         2570     7.4   879152634435976812621438597518327469396514278247689351983261745152743986764895123   1         25            60.7                    1                  20           0                            30                    4                      0                                0                     2              0                    0                 0                                      2             3            4                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               0        1                       0          0                  0                 1                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               0          2           0          0          3                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           9             0               2                   0           5             4                3                 0                   2                       0               2                 11                 
200400000000061003403805000005008000320000000900500080600000170000080090040300056   Hell         1900     6.2   296473815587961423413825769165748932328619547974532681639254178752186394841397256   1         25            51.8                    1                  20           0                            28                    4                      0                                0                     3              0                    0                 0                                      1             5            2                  0                                0            0               0              0                            0                                     0        0                                 0           0            0                 0       0                               2        0                       1          0                  0                 0                 0        0                         0                         0                         1                         0                         0                          0           1                              0                 0         0                 0                      0                          0                               1          0           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 55           8             0               4                   1           1             4                3                 0                   3                       1               1                 12                 
000510800073000000000020090300000108001072000900080070049000001800600002600008000   Hell         3280     7.0   496513827273869514158724396327956148581472963964381275749235681815697432632148759   1         24            63.2                    1                  20           0                            26                    7                      0                                0                     4              0                    0                 0                                      2             1            3                  0                                0            0               0              0                            0                                     0        0                                 0           1            1                 0       0                               1        0                       1          0                  0                 0                 2        0                         0                         0                         0                         0                         0                          0           0                              0                 1         0                 0                      0                          0                               0          5           0          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           6             2               4                   1           5             4                3                 2                   3                       1               1                 14                 
301090250000000000070002001000030700050070902680009010900400000002100006000000800   Hell         6214     7.2   361894257825716439479352681294531768153678942687249513938467125742185396516923874   1         24            89.5                    1                  21           0                            34                    2                      0                                0                     0              0                    0                 0                                      7             1            9                  0                                0            0               0              0                            0                                     0        0                                 0           0            2                 0       0                               0        1                       1          0                  0                 1                 0        0                         0                         0                         0                         0                         0                          0           0                              0                 0         0                 0                      0                          0                               1          9           0          0          5                                   0                                           0          0          0          0                      0                    0                           0                         0                 57           17            2               3                   0           15            3                3                 1                   3                       0               3                 13                 
048000000097000005000910000030000050000040002872500000001704008406008310000001000   Hell         4044     7.2   148625973297483165563917284634172859915846732872539641321764598456298317789351426   1         25            67.9                    1                  21           0                            25                    7                      0                                0                     3              0                    0                 0                                      3             2            1                  0                                0            0               0              0                            0                                     1        0                                 0           1            2                 1       0                               0        0                       0          0                  0                 1                 0        1                         0                         0                         0                         0                         1                          0           0                              0                 0         0                 1                      0                          0                               0          3           4          0          0                                   0                                           0          0          0          0                      0                    0                           0                         0                 56           6             5               2                   2           7             4                3                 4                   2                       2               2                 17                 
